SYMBOL,company,product,region,country,industry,sector,gics_sector
8020.T,KANEMATSU CORPORATION,Equity,jp_topix_500,Japan,Conglomerates,Wholesale Trade,Industrials
8031.T,"MITSUI & CO.,LTD.",Equity,jp_topix_500,Japan,Conglomerates,Wholesale Trade,Industrials
8035.T,Tokyo Electron Limited,Equity,jp_topix_500,Japan,Semiconductor Equipment & Materials,Electric Appliances,Technology
8053.T,"SUMITOMO CORPORATION (SUMITOMO SHOJI KAISHA,LTD.)",Equity,jp_topix_500,Japan,Conglomerates,Wholesale Trade,Industrials
8056.T,BIPROGY Inc.,Equity,jp_topix_500,Japan,Information Technology Services,Information & Communication,Technology
8058.T,Mitsubishi Corporation,Equity,jp_topix_500,Japan,Conglomerates,Wholesale Trade,Industrials
8060.T,Canon Marketing Japan Inc.,Equity,jp_topix_500,Japan,Business Equipment & Supplies,Wholesale Trade,Industrials
8086.T,NIPRO CORPORATION,Equity,jp_topix_500,Japan,Medical Instruments & Supplies,Precision Instruments,Healthcare
8088.T,IWATANI  CORPORATION,Equity,jp_topix_500,Japan,Conglomerates,Wholesale Trade,Industrials
8111.T,Goldwin Inc.,Equity,jp_topix_500,Japan,Apparel Manufacturing,Textiles & Apparels,Consumer Cyclical
8113.T,UNICHARM CORPORATION,Equity,jp_topix_500,Japan,Household & Personal Products,Chemicals,Consumer Defensive
8129.T,"TOHO HOLDINGS CO.,LTD.",Equity,jp_topix_500,Japan,Medical Distribution,Wholesale Trade,Healthcare
8136.T,"Sanrio Company,Ltd.",Equity,jp_topix_500,Japan,Specialty Retail,Wholesale Trade,Consumer Cyclical
8174.T,"NIPPON GAS CO.,LTD.",Equity,jp_topix_500,Japan,Utilities - Regulated Gas,Retail Trade,Utilities
8227.T,"SHIMAMURA Co.,Ltd.",Equity,jp_topix_500,Japan,Apparel Retail,Retail Trade,Consumer Cyclical
8233.T,"Takashimaya Company,Limited",Equity,jp_topix_500,Japan,Department Stores,Retail Trade,Consumer Cyclical
8242.T,H2O RETAILING CORPORATION,Equity,jp_topix_500,Japan,Grocery Stores,Retail Trade,Consumer Defensive
8252.T,"MARUI GROUP CO.,LTD.",Equity,jp_topix_500,Japan,Credit Services,Retail Trade,Financial Services
8253.T,"Credit Saison Co.,Ltd.",Equity,jp_topix_500,Japan,Credit Services,Other Financing Business,Financial Services
8267.T,"AEON CO.,LTD.",Equity,jp_topix_500,Japan,Department Stores,Retail Trade,Consumer Cyclical
8282.T,K'S HOLDINGS CORPORATION,Equity,jp_topix_500,Japan,Specialty Retail,Retail Trade,Consumer Cyclical
8283.T,PALTAC CORPORATION,Equity,jp_topix_500,Japan,Household & Personal Products,Wholesale Trade,Consumer Defensive
8304.T,"Aozora Bank,Ltd.",Equity,jp_topix_500,Japan,Banks - Regional,Banks,Financial Services
8306.T,"Mitsubishi UFJ Financial Group,Inc.",Equity,jp_topix_500,Japan,Banks - Diversified,Banks,Financial Services
8308.T,"Resona Holdings, Inc.",Equity,jp_topix_500,Japan,Banks - Regional,Banks,Financial Services
8309.T,"Sumitomo Mitsui Trust Group,Inc.",Equity,jp_topix_500,Japan,Banks - Regional,Banks,Financial Services
8316.T,"Sumitomo Mitsui Financial Group,Inc.",Equity,jp_topix_500,Japan,Banks - Diversified,Banks,Financial Services
8331.T,"The Chiba Bank,Ltd.",Equity,jp_topix_500,Japan,Banks - Regional,Banks,Financial Services
8334.T,"The Gunma Bank,Ltd.",Equity,jp_topix_500,Japan,Banks - Regional,Banks,Financial Services
8341.T,"The 77 Bank,Ltd.",Equity,jp_topix_500,Japan,Banks - Regional,Banks,Financial Services
8354.T,"Fukuoka Financial Group,Inc.",Equity,jp_topix_500,Japan,Banks - Regional,Banks,Financial Services
8359.T,"The Hachijuni Bank,Ltd.",Equity,jp_topix_500,Japan,Banks - Regional,Banks,Financial Services
8377.T,"Hokuhoku Financial Group, Inc.",Equity,jp_topix_500,Japan,Banks - Regional,Banks,Financial Services
8410.T,"Seven Bank,Ltd.",Equity,jp_topix_500,Japan,Banks - Regional,Banks,Financial Services
8411.T,"Mizuho Financial Group,Inc.",Equity,jp_topix_500,Japan,Banks - Regional,Banks,Financial Services
8418.T,"Yamaguchi Financial Group,Inc.",Equity,jp_topix_500,Japan,Banks - Regional,Banks,Financial Services
8424.T,"Fuyo General Lease Co.,Ltd.",Equity,jp_topix_500,Japan,Rental & Leasing Services,Other Financing Business,Industrials
8439.T,Tokyo Century Corporation,Equity,jp_topix_500,Japan,Rental & Leasing Services,Other Financing Business,Industrials
8473.T,"SBI Holdings,Inc.",Equity,jp_topix_500,Japan,Financial Conglomerates,Securities & Commodity Futures,Financial Services
8570.T,"AEON Financial Service Co.,Ltd.",Equity,jp_topix_500,Japan,Credit Services,Other Financing Business,Financial Services
8572.T,"ACOM CO.,LTD.",Equity,jp_topix_500,Japan,Credit Services,Other Financing Business,Financial Services
8591.T,ORIX CORPORATION,Equity,jp_topix_500,Japan,Financial Conglomerates,Other Financing Business,Financial Services
8593.T,Mitsubishi HC Capital Inc.,Equity,jp_topix_500,Japan,Credit Services,Other Financing Business,Financial Services
8595.T,"JAFCO Group Co.,Ltd.",Equity,jp_topix_500,Japan,Asset Management,Securities & Commodity Futures,Financial Services
8601.T,Daiwa Securities Group Inc.,Equity,jp_topix_500,Japan,Capital Markets,Securities & Commodity Futures,Financial Services
8604.T,"Nomura Holdings, Inc.",Equity,jp_topix_500,Japan,Capital Markets,Securities & Commodity Futures,Financial Services
8630.T,"Sompo Holdings,Inc.",Equity,jp_topix_500,Japan,Insurance - Property & Casualty,Insurance,Financial Services
8697.T,"Japan Exchange Group,Inc.",Equity,jp_topix_500,Japan,Financial Data & Stock Exchanges,Other Financing Business,Financial Services
